City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Coolum Beach,AU,-26.5333,153.1,63.1,96,100,22.53,moderate rain
349,Rundu,NA,-17.9333,19.7667,52.65,65,5,6.49,clear sky
350,Aberdare,GB,51.7144,-3.4492,63.79,83,100,1.79,overcast clouds
351,Najran,SA,17.4924,44.1277,83.05,35,36,5.5,scattered clouds
352,Klyuchi,RU,52.2667,79.1667,75.9,37,36,16.78,scattered clouds
353,Buala,SB,-8.145,159.5921,84.0,70,94,1.88,light rain
354,Jumla,NP,29.2747,82.1838,70.14,78,99,4.5,overcast clouds
355,Manokwari,ID,-0.8667,134.0833,80.56,80,100,8.05,overcast clouds
356,Masuguru,TZ,-11.3667,38.4167,64.67,85,0,1.92,clear sky
357,Malanje,AO,-9.5402,16.341,61.97,64,25,2.15,scattered clouds
358,Mandalgovi,MN,45.7625,106.2708,64.76,40,34,27.47,scattered clouds
359,Avera,US,33.194,-82.5271,76.51,89,90,6.69,overcast clouds
360,Jardim,BR,-21.4803,-56.1381,69.62,48,77,2.68,broken clouds
361,Sao Filipe,CV,14.8961,-24.4956,74.1,87,87,7.09,overcast clouds
362,Mitsamiouli,KM,-11.3847,43.2844,70.09,73,20,6.91,few clouds
363,Jibuti,DJ,11.5,42.5,85.84,37,26,7.38,scattered clouds
364,Gejiu,CN,23.306,103.1635,67.14,68,92,4.41,overcast clouds
365,San Pedro,PH,14.35,121.0167,87.35,77,40,6.91,scattered clouds
366,General Roca,AR,-39.0333,-67.5833,46.62,78,100,18.39,overcast clouds
367,Sergeyevka,KZ,53.88,67.4158,62.08,81,46,10.71,scattered clouds
368,George,ZA,-33.963,22.4617,42.35,93,0,3.44,clear sky
369,Vasto,IT,42.1243,14.7059,73.47,42,0,4.76,clear sky
370,Redmond,US,47.674,-122.1215,79.99,69,0,2.59,clear sky
371,Inirida,CO,3.8653,-67.9239,71.89,98,100,2.39,overcast clouds
372,Husavik,IS,66.0449,-17.3389,47.79,90,65,2.75,broken clouds
373,Clarence Town,AU,-32.5833,151.7833,65.14,71,48,9.6,light rain
374,Warrnambool,AU,-38.3833,142.4833,58.8,67,100,17.16,overcast clouds
375,Road Town,VG,18.4167,-64.6167,80.69,78,25,18.75,scattered clouds
376,Plaster Rock,CA,46.9065,-67.39,70.32,99,61,6.02,very heavy rain
377,Mariel,CU,22.9875,-82.7536,75.34,83,10,8.81,light rain
378,Cao Bang,VN,22.6667,106.25,87.37,63,24,4.21,few clouds
379,Cockburn Town,TC,21.4612,-71.1419,82.24,81,12,21.07,few clouds
380,Dudinka,RU,69.4058,86.1778,65.62,45,14,11.25,few clouds
381,Ormara,PK,25.2088,64.6357,83.75,83,93,9.55,overcast clouds
382,Sicamous,CA,50.8331,-118.9856,81.57,46,82,2.91,broken clouds
383,Porbandar,IN,21.6422,69.6093,81.97,82,100,16.02,overcast clouds
384,Kurumkan,RU,54.3,110.3,73.17,65,100,7.05,overcast clouds
385,Makurdi,NG,7.7411,8.5121,71.11,98,95,4.14,overcast clouds
386,Severo-Yeniseyskiy,RU,60.3725,93.0408,68.56,49,77,6.96,broken clouds
387,Port Hedland,AU,-20.3167,118.5667,82.45,47,1,5.75,clear sky
388,Chimbote,PE,-9.0853,-78.5783,60.73,91,24,9.17,few clouds
389,Lorengau,PG,-2.0226,147.2712,85.01,70,39,9.95,scattered clouds
390,Kamenka,RU,51.3223,42.7678,56.26,95,100,7.16,light rain
391,Puerto Cabezas,NI,14.0351,-83.3888,78.12,90,82,10.87,broken clouds
392,Vanimo,PG,-2.6741,141.3028,85.26,71,81,5.03,broken clouds
393,Oktyabrskoye,RU,43.0645,44.7417,62.74,88,100,6.71,light rain
394,Richards Bay,ZA,-28.783,32.0377,64.94,85,92,5.64,light rain
395,Isangel,VU,-19.55,169.2667,82.51,69,17,8.05,few clouds
396,Atambua,ID,-9.1061,124.8925,82.51,43,35,2.37,scattered clouds
397,Kahului,US,20.8947,-156.47,84.22,67,0,26.46,clear sky
398,Palmer,US,42.1584,-72.3287,79.21,80,20,3.44,few clouds
399,Bonavista,CA,48.6499,-53.1147,55.4,94,95,1.68,overcast clouds
400,Melo,UY,-32.3667,-54.1833,56.62,96,100,9.78,moderate rain
401,Bengkulu,ID,-3.8004,102.2655,84.09,69,88,5.44,overcast clouds
402,Liverpool,GB,53.4106,-2.9779,62.15,82,40,5.75,scattered clouds
403,Anadyr,RU,64.75,177.4833,57.7,50,75,11.18,broken clouds
404,Broome,US,42.2506,-75.833,72.68,82,4,3.49,clear sky
405,Cidreira,BR,-30.1811,-50.2056,63.16,92,100,3.0,overcast clouds
406,Conde,BR,-7.2597,-34.9075,71.06,100,75,2.3,broken clouds
407,Egvekinot,RU,66.3167,-179.1667,47.46,52,97,7.49,overcast clouds
408,Kitimat,CA,54.0524,-128.6534,71.98,58,57,1.99,broken clouds
409,Savannah Bight,HN,16.45,-85.85,82.38,80,16,19.51,few clouds
410,Tuy Hoa,VN,13.0833,109.3,86.54,64,58,5.35,broken clouds
411,Portland,US,45.5234,-122.6762,80.58,62,40,8.05,scattered clouds
412,Pechora,RU,65.1472,57.2244,53.83,48,65,10.71,broken clouds
413,Gasa,PS,31.5,34.4667,77.99,74,0,2.39,clear sky
414,Sabang,ID,5.8933,95.3214,83.44,72,100,7.18,overcast clouds
415,Abu Dhabi,AE,24.4667,54.3667,98.71,60,0,2.3,clear sky
416,Ancud,CL,-41.8697,-73.8203,40.23,92,100,5.28,overcast clouds
417,Baruun-Urt,MN,46.6806,113.2792,78.93,40,100,22.37,overcast clouds
418,Naze,JP,28.3667,129.4833,86.92,76,36,13.87,scattered clouds
419,Clyde River,CA,70.4692,-68.5914,37.63,100,100,5.75,light rain
420,Ruhengeri,RW,-1.4998,29.635,57.72,76,93,3.27,overcast clouds
421,Beyneu,KZ,45.3167,55.2,88.34,29,88,24.92,overcast clouds
422,Broken Hill,AU,-31.95,141.4333,62.6,50,85,17.65,overcast clouds
423,Port-Gentil,GA,-0.7193,8.7815,73.67,85,84,15.01,broken clouds
424,Wicklow,IE,53.0,-6.4167,51.94,90,100,2.13,overcast clouds
425,Nautla,MX,20.2167,-96.7833,81.61,81,13,11.59,few clouds
426,Zhigansk,RU,66.7697,123.3711,58.06,94,100,19.08,overcast clouds
427,Fort Nelson,CA,58.8053,-122.7002,65.79,48,40,5.75,scattered clouds
428,Talnakh,RU,69.4865,88.3972,65.21,54,26,11.92,scattered clouds
429,Berbera,SO,10.4396,45.0143,89.69,37,93,35.95,overcast clouds
430,Dalvik,IS,65.9702,-18.5286,48.13,88,99,2.89,overcast clouds
431,Araouane,ML,18.9048,-3.5265,90.23,42,53,6.2,light rain
432,Harnosand,SE,62.6323,17.9379,59.0,82,100,11.92,overcast clouds
433,Acapulco,MX,16.8634,-99.8901,84.02,79,20,3.44,few clouds
434,Srednekolymsk,RU,67.45,153.6833,61.93,34,3,7.61,clear sky
435,Antalaha,MG,-14.9003,50.2788,67.44,88,64,7.63,light rain
436,Burnie,AU,-41.0667,145.9167,55.92,82,89,13.06,overcast clouds
437,Whitehorse,CA,60.7161,-135.0538,63.37,42,40,19.57,scattered clouds
438,Guerrero Negro,MX,27.9769,-114.0611,68.65,82,0,16.91,clear sky
439,Nemuro,JP,43.3236,145.575,62.17,81,18,5.61,few clouds
440,Mackay,AU,-21.15,149.2,71.69,54,7,8.7,clear sky
441,Sandwick,GB,60.0,-1.25,48.02,87,75,6.91,broken clouds
442,Tottori,JP,35.5,134.2333,82.47,65,75,14.97,broken clouds
443,Berlevag,NO,70.8578,29.0864,55.2,87,100,19.57,overcast clouds
444,Okhotsk,RU,59.3833,143.3,63.72,78,98,8.55,overcast clouds
445,Sistranda,NO,63.7256,8.834,51.76,87,98,16.53,overcast clouds
446,Grindavik,IS,63.8424,-22.4338,51.75,100,100,2.3,light rain
447,Pitimbu,BR,-7.4706,-34.8086,72.19,85,100,6.69,overcast clouds
448,Saint Anthony,US,45.0205,-93.218,76.78,58,0,4.61,clear sky
449,Sangar,RU,63.9242,127.4739,67.24,78,91,5.39,overcast clouds
450,Port Blair,IN,11.6667,92.75,84.24,84,75,8.05,broken clouds
451,Koumac,NC,-20.5667,164.2833,81.19,69,100,7.85,overcast clouds
452,Tessalit,ML,20.1986,1.0114,85.37,41,0,6.15,clear sky
453,Tarauaca,BR,-8.1614,-70.7656,72.0,68,10,0.92,clear sky
454,Am Timan,TD,11.0297,20.2827,70.2,91,100,4.79,overcast clouds
455,Nabire,ID,-3.3667,135.4833,82.87,76,23,4.07,few clouds
456,Porto Santo,PT,33.072,-16.3415,68.38,73,75,14.97,broken clouds
457,Nyakabindi,TZ,-2.6333,33.9833,60.19,67,44,9.35,scattered clouds
458,Nanortalik,GL,60.1432,-45.2371,47.26,84,4,2.98,clear sky
459,Opelousas,US,30.5335,-92.0815,84.09,94,0,0.0,clear sky
460,Kashipur,IN,29.2167,78.95,85.46,64,100,5.7,overcast clouds
461,Georgetown,MY,5.4112,100.3354,89.55,71,20,4.61,few clouds
462,Wenceslau Braz,BR,-23.8739,-49.8028,60.58,77,100,3.94,overcast clouds
463,Americus,US,32.0724,-84.2327,80.73,74,75,3.44,broken clouds
464,San Isidro,PE,-12.1167,-77.05,60.39,77,100,13.8,overcast clouds
465,Vanavara,RU,60.34,102.2797,75.96,41,53,7.85,broken clouds
466,Poum,NC,-20.2333,164.0167,77.22,84,100,21.77,overcast clouds
467,Zhuhai,CN,22.2769,113.5678,97.86,74,20,6.91,few clouds
468,Alice Springs,AU,-23.7,133.8833,72.95,18,0,3.44,clear sky
469,Norsup,VU,-16.0667,167.3833,81.46,77,43,14.7,scattered clouds
470,Roanoke Rapids,US,36.4615,-77.6542,76.08,100,0,4.61,clear sky
471,Teguise,ES,29.0605,-13.564,68.22,88,0,27.63,clear sky
472,Mahon,ES,39.8885,4.2658,73.96,94,0,1.14,clear sky
473,Nador,MA,35.174,-2.9287,77.25,88,0,2.3,clear sky
474,Villeneuve-Sur-Lot,FR,44.5,0.6667,64.72,85,0,2.17,clear sky
475,Warmbad,NA,-28.45,18.7333,57.38,42,0,12.68,clear sky
476,Manzhouli,CN,49.6,117.4333,84.52,43,2,7.34,clear sky
477,Havre-Saint-Pierre,CA,50.2334,-63.5986,64.76,72,100,9.22,thunderstorm
478,Beinamar,TD,8.6698,15.3813,70.11,97,100,3.06,overcast clouds
479,Belmonte,BR,-15.8631,-38.8828,70.02,88,12,2.89,few clouds
480,Sinnamary,GF,5.3833,-52.95,77.22,87,70,6.69,broken clouds
481,Balkhash,KZ,46.844,74.9804,83.01,32,0,13.42,clear sky
482,Havoysund,NO,70.9963,24.6622,53.83,93,94,13.49,overcast clouds
483,Aberdeen,GB,57.1437,-2.0981,54.5,93,100,3.44,overcast clouds
484,Chapais,CA,49.7834,-74.8492,62.38,97,100,11.68,overcast clouds
485,Sakaiminato,JP,35.55,133.2333,75.18,94,75,11.5,light intensity shower rain
486,Canico,PT,32.6333,-16.85,68.63,75,40,18.41,scattered clouds
487,Lebu,CL,-37.6167,-73.65,52.23,95,100,13.15,heavy intensity rain
488,Caravelas,BR,-17.7125,-39.2481,69.31,90,12,5.68,few clouds
489,Prado,BR,-17.3411,-39.2208,69.24,90,43,4.59,scattered clouds
490,Waingapu,ID,-9.6567,120.2641,84.43,55,90,15.93,overcast clouds
491,Balta,UA,47.9355,29.6198,64.11,67,0,10.4,clear sky
492,Sikonge,TZ,-5.6333,32.7667,59.18,70,5,7.34,clear sky
493,Mount Isa,AU,-20.7333,139.5,67.77,15,0,5.75,clear sky
494,Zabol,AF,32.25,67.25,82.29,34,41,0.34,scattered clouds
495,Ayna,PE,-12.65,-73.9167,58.5,73,12,2.98,few clouds
496,Miri,MY,4.4148,114.0089,89.74,70,40,4.61,scattered clouds
497,Kysyl-Syr,RU,63.8986,122.7617,62.76,76,100,6.53,overcast clouds
498,Yeppoon,AU,-23.1333,150.7333,71.38,68,36,12.8,scattered clouds
499,Port Macquarie,AU,-31.4333,152.9167,63.9,94,75,5.75,broken clouds
500,Ixtapa,MX,20.7,-105.2,85.23,79,40,6.91,scattered clouds
501,Khorixas,NA,-20.3667,14.9667,59.31,29,0,8.3,clear sky
502,Kaitong,CN,44.8135,123.15,87.84,41,4,6.11,clear sky
503,Parangan,PH,5.0839,119.9383,83.32,74,53,3.67,broken clouds
504,Ambilobe,MG,-13.2,49.05,68.05,64,1,4.61,clear sky
505,Ortona,IT,42.3496,14.4039,74.17,43,0,4.72,clear sky
506,Byron Bay,AU,-28.65,153.6167,59.94,82,100,20.65,light rain
507,Gravdal,NO,68.1214,13.5031,53.76,91,100,17.9,overcast clouds
508,Kavaratti,IN,10.5669,72.642,80.98,80,100,21.34,overcast clouds
509,Seydi,TM,39.4816,62.9137,102.78,9,0,18.28,clear sky
510,Biak,ID,-0.9131,122.8766,81.05,76,41,8.99,scattered clouds
511,Tutubigan,PH,11.8397,125.0614,86.99,69,99,4.72,overcast clouds
512,Taree,AU,-31.9,152.4667,64.11,83,89,9.62,light rain
513,Veles,MK,41.7156,21.7756,61.25,45,0,1.57,clear sky
514,Fuerte Olimpo,PY,-21.0415,-57.8738,72.25,45,97,4.83,overcast clouds
515,Dasoguz,TM,41.8363,59.9666,93.15,26,0,11.5,clear sky
516,Opuwo,NA,-18.0607,13.84,56.05,32,0,6.73,clear sky
517,Ossora,RU,59.2353,163.0719,61.56,59,2,6.82,clear sky
518,Flin Flon,CA,54.7682,-101.865,53.37,86,100,7.31,overcast clouds
519,Champerico,GT,14.3,-91.9167,81.05,80,100,1.99,overcast clouds
520,Atar,MR,20.5169,-13.0499,88.03,40,5,6.96,clear sky
521,Mandiana,GN,10.6333,-8.6833,71.02,97,99,3.02,overcast clouds
522,Calatrava,PH,10.595,123.4838,85.39,71,94,2.42,light rain
523,La Primavera,CO,5.4906,-70.4092,72.1,93,81,2.8,broken clouds
524,Dabakala,CI,8.3667,-4.4333,68.4,96,43,3.6,scattered clouds
525,Saint-Pierre,RE,-21.3393,55.4781,65.88,63,0,8.05,clear sky
526,Vigrestad,NO,58.5667,5.7,54.97,84,86,24.99,overcast clouds
527,Lakes Entrance,AU,-37.8811,147.981,60.17,56,1,11.68,clear sky
528,Scottsbluff,US,41.8666,-103.6672,83.52,50,0,3.44,clear sky
529,Progreso,MX,21.2833,-89.6667,82.11,78,94,13.33,overcast clouds
530,Kumi,KR,36.1136,128.336,82.08,49,26,8.86,scattered clouds
531,Shellbrook,CA,53.2168,-106.4011,67.23,68,98,9.08,overcast clouds
532,Ballina,AU,-28.8667,153.5667,60.01,99,100,20.29,light rain
533,Krasnomayskiy,RU,57.6194,34.4099,59.77,77,48,4.72,scattered clouds
534,Quatre Cocos,MU,-20.2078,57.7625,70.09,72,65,17.07,light rain
535,Igarka,RU,67.4667,86.5833,62.53,67,65,9.08,broken clouds
536,Longyearbyen,SJ,78.2186,15.6401,49.84,87,75,2.3,broken clouds
537,Grand Forks,US,47.9417,-97.4337,71.53,68,0,8.05,clear sky
538,Benguela,AO,-12.5763,13.4055,65.93,88,14,2.57,few clouds
539,Negombo,LK,7.2083,79.8358,80.65,89,40,8.05,scattered clouds
540,Mochudi,BW,-24.4167,26.15,50.59,79,13,3.76,few clouds
541,Narsaq,GL,60.9167,-46.05,50.22,77,10,4.54,clear sky
542,Mjolby,SE,58.326,15.1237,69.48,79,98,7.76,overcast clouds
543,Santa Fe,AR,-31.6333,-60.7,59.02,86,98,1.99,light rain
544,Araripina,BR,-7.5761,-40.4983,65.05,83,49,9.06,scattered clouds
545,Imeni Poliny Osipenko,RU,52.4201,136.4853,60.06,87,100,9.04,overcast clouds
546,Alghero,IT,40.5589,8.3181,68.09,94,0,1.14,clear sky
547,Skala,PL,50.2305,19.8536,67.51,81,0,8.05,clear sky
548,Maniitsoq,GL,65.4167,-52.9,45.27,88,100,8.55,overcast clouds
549,Kropotkin,RU,45.4375,40.5756,65.68,60,13,8.9,few clouds
550,Chingirlau,KZ,51.095,54.0814,75.97,40,78,8.21,broken clouds
551,Challapata,BO,-18.9,-66.7667,44.58,17,28,5.55,scattered clouds
552,Marawi,PH,7.9986,124.2928,83.23,61,66,3.24,broken clouds
553,Borogontsy,RU,62.6683,131.1683,81.43,44,66,7.29,broken clouds
554,Okahandja,NA,-21.9833,16.9167,49.73,43,0,6.62,clear sky
555,Bereznik,RU,62.8551,42.7072,65.77,68,27,5.61,scattered clouds
556,Sisimiut,GL,66.9395,-53.6735,47.17,82,100,6.55,overcast clouds
557,Waverly,US,42.7392,-84.6208,75.13,66,75,0.0,broken clouds
558,Thunder Bay,CA,48.4001,-89.3168,64.31,77,20,5.75,few clouds
559,Concordia,AR,-31.393,-58.0209,60.78,97,100,1.99,light rain
560,Pedernales,DO,18.0384,-71.744,81.68,71,17,5.3,few clouds
561,Memaliaj,AL,40.3517,19.9803,73.9,45,0,3.06,clear sky
562,Banamba,ML,13.55,-7.45,74.62,86,44,6.98,scattered clouds
563,San Vicente,AR,-26.6167,-54.1333,60.58,90,59,3.2,broken clouds
564,Carupano,VE,10.6678,-63.2585,77.2,91,39,7.56,scattered clouds
565,Orcopampa,PE,-15.2661,-72.3417,45.9,48,0,2.35,clear sky
566,Chengde,CN,40.9725,117.9361,89.42,37,70,5.88,broken clouds
567,Bilisht,AL,40.6275,20.99,59.94,57,0,2.68,clear sky
568,Almetyevsk,RU,54.9044,52.3154,65.71,73,20,7.76,few clouds
569,Drumheller,CA,51.4617,-112.7101,78.13,44,24,3.44,few clouds
570,Digboi,IN,27.3833,95.6333,76.21,98,100,2.91,overcast clouds
571,Coleraine,GB,55.1333,-6.6667,52.88,90,100,4.12,overcast clouds
572,Galeana,MX,24.8333,-100.0667,64.89,65,88,3.22,overcast clouds
573,Pangnirtung,CA,66.1451,-65.7125,43.12,89,24,3.36,few clouds
574,Galle,LK,6.0367,80.217,80.2,86,100,14.23,overcast clouds
575,Dhidhdhoo,MV,6.8833,73.1,81.52,78,100,19.04,overcast clouds
576,Jalu,LY,29.0331,21.5482,72.82,44,0,7.99,clear sky
577,Novikovo,RU,51.1537,37.8879,57.0,95,92,9.13,overcast clouds
578,Maidstone,GB,51.2667,0.5167,64.31,66,100,1.99,overcast clouds
579,Churapcha,RU,62.0025,132.4325,82.67,46,51,6.64,broken clouds
580,Chardara,KZ,41.2547,67.9692,92.53,17,0,13.91,clear sky
581,Angostura,MX,25.3667,-108.1833,91.99,59,100,7.14,overcast clouds
582,Tabas,IR,33.5959,56.9244,95.92,9,0,2.48,clear sky
583,Murray Bridge,AU,-35.1167,139.2667,63.12,62,100,15.5,light rain
584,Fountain,US,38.6822,-104.7008,81.05,41,75,8.05,broken clouds
585,Tigzirt,DZ,36.8886,4.1198,76.8,62,0,3.89,clear sky
586,Aksha,RU,50.2814,113.2867,86.4,32,100,14.99,overcast clouds
587,Batemans Bay,AU,-35.7167,150.1833,58.1,66,50,7.36,scattered clouds
588,Atlantic City,US,39.3643,-74.4229,80.78,79,40,8.05,scattered clouds
589,Baijiantan,CN,45.6333,85.1833,90.7,16,7,6.17,clear sky
590,Roma,US,43.2128,-75.4557,74.88,94,20,1.99,few clouds
591,Lavrentiya,RU,65.5833,-171.0,40.8,78,100,16.58,overcast clouds
592,Isla Vista,US,34.4133,-119.861,79.34,69,0,6.91,clear sky
593,Aquiraz,BR,-3.9014,-38.3911,73.49,88,96,7.96,overcast clouds
594,Nyurba,RU,63.2842,118.3319,72.91,60,17,6.02,light rain
595,Xingcheng,CN,40.6167,120.7167,85.05,56,26,7.16,scattered clouds
596,Bilibino,RU,68.0546,166.4372,44.28,74,100,12.3,overcast clouds
597,Guangshui,CN,31.6199,113.9978,91.49,64,98,15.23,overcast clouds
598,Ulety,RU,51.3572,112.4849,86.52,32,100,13.65,overcast clouds
599,Tocopilla,CL,-22.092,-70.1979,60.55,78,66,5.5,broken clouds
600,Drayton Valley,CA,53.2168,-114.9854,63.61,79,97,4.5,overcast clouds
601,Mariakani,KE,-3.8633,39.4736,68.09,94,46,6.08,scattered clouds
602,Erenhot,CN,43.6475,111.9767,64.76,69,100,13.91,overcast clouds
603,Port Hardy,CA,50.6996,-127.4199,59.18,72,20,12.66,few clouds
604,Merauke,ID,-8.4667,140.3333,79.63,74,46,13.29,scattered clouds
605,Verkhnevilyuysk,RU,63.4453,120.3167,71.24,58,37,5.55,scattered clouds
606,Constanza,DE,47.6603,9.1758,65.17,91,8,1.99,clear sky
607,Boralday,KZ,43.3578,76.8594,87.66,23,0,0.0,clear sky
608,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,73.62,52,100,9.01,overcast clouds
609,Ninotsminda,GE,41.2646,43.5916,52.21,92,98,4.68,overcast clouds
610,Barra Do Garcas,BR,-15.89,-52.2567,67.89,48,9,1.21,clear sky
611,Ust-Ishim,RU,57.6935,71.1665,64.72,52,47,8.75,scattered clouds
612,Prince Rupert,CA,54.3161,-130.3201,60.49,88,0,16.11,clear sky
613,Pochutla,MX,15.7432,-96.4661,78.82,92,97,2.93,overcast clouds
614,Dwarka,IN,22.2394,68.9678,82.76,80,100,18.14,overcast clouds
615,Moskovskiy,RU,55.5991,37.355,62.78,78,0,13.42,clear sky
616,Ugoofaaru,MV,5.6667,73.0,82.2,77,100,18.16,overcast clouds
617,Zhezkazgan,KZ,47.8043,67.7144,76.98,31,0,15.66,clear sky
618,Kiama,AU,-34.6833,150.8667,64.38,76,62,3.0,light rain
619,Shatrovo,RU,56.5167,64.6333,64.35,71,13,6.82,few clouds
620,Strand,ZA,-34.1069,18.8275,52.16,83,100,2.98,overcast clouds
621,Port Augusta,AU,-32.5,137.7667,66.24,47,98,22.1,overcast clouds
622,Pevek,RU,69.7008,170.3133,31.64,100,100,9.33,snow
623,Luganville,VU,-15.5333,167.1667,82.36,74,50,7.96,light rain
624,San Policarpo,PH,12.1791,125.5072,85.75,71,66,6.35,broken clouds
625,Izhma,RU,65.0083,53.9113,56.5,39,87,6.53,overcast clouds
626,Colares,PT,38.7992,-9.4469,67.28,73,46,21.0,scattered clouds
627,Hofn,IS,64.2539,-15.2082,51.96,77,18,3.24,few clouds
628,Soeng Sang,TH,14.4264,102.4606,83.48,70,80,5.26,broken clouds
629,San Quintin,MX,30.4833,-115.95,71.06,74,57,12.55,broken clouds
630,Aklera,IN,24.4167,76.5667,78.91,86,100,12.12,overcast clouds
631,Aracuai,BR,-16.8497,-42.0703,62.1,79,0,2.71,clear sky
632,Geghamasar,AM,40.3109,45.6792,58.42,72,4,3.58,clear sky
633,Sorland,NO,67.667,12.6934,51.66,91,100,19.39,overcast clouds
634,Cuamba,MZ,-14.8031,36.5372,57.67,80,2,1.41,clear sky
635,Teya,RU,60.3778,92.6267,72.14,47,92,6.33,overcast clouds
636,Hualmay,PE,-11.0964,-77.6139,60.44,86,8,11.01,clear sky
637,Nampula,MZ,-15.1165,39.2666,60.75,100,0,3.44,clear sky
638,Deep River,CA,46.1001,-77.4995,66.94,88,11,4.12,few clouds
639,Gold Coast,AU,-28.0,153.4333,64.47,85,75,21.85,moderate rain
640,Da Nang,VN,16.0678,108.2208,87.78,66,20,6.91,few clouds
641,Margate,GB,51.3813,1.3862,62.91,78,48,3.0,scattered clouds
642,Evensk,RU,61.95,159.2333,67.37,43,9,2.44,clear sky
643,Armidale,AU,-30.5167,151.65,46.24,94,99,13.31,overcast clouds
644,Casablanca,MA,33.5928,-7.6192,75.42,86,90,8.39,overcast clouds
645,Tura,IN,25.5198,90.2201,81.46,87,100,1.5,overcast clouds
646,Puerto Escondido,MX,15.85,-97.0667,83.23,65,75,4.61,broken clouds
647,Tarbert,GB,55.8628,-5.4162,58.5,90,100,2.89,overcast clouds
648,Palatka,US,29.6486,-81.6376,80.96,85,19,3.85,few clouds
649,Altay,CN,47.8667,88.1167,73.26,43,99,3.36,overcast clouds
650,Jinxiang,CN,27.4327,120.6062,89.91,67,2,6.02,clear sky
651,Upington,ZA,-28.4478,21.2561,46.78,66,0,5.75,clear sky
652,Lakewood,US,39.7047,-105.0814,82.11,38,18,5.01,few clouds
653,Saldanha,ZA,-33.0117,17.9442,44.65,80,100,7.16,overcast clouds
654,Esso,RU,55.9333,158.7,69.8,60,13,9.93,few clouds
655,Svetlogorsk,BY,52.6333,29.7333,58.01,91,1,6.49,clear sky
656,Salacgriva,LV,57.7536,24.3581,65.05,77,5,6.82,clear sky
657,Flinders,AU,-34.5833,150.8552,64.18,70,70,4.0,light rain
658,Kajaani,FI,64.2273,27.7285,66.25,77,0,8.05,clear sky
659,Kaseda,JP,31.4167,130.3167,81.0,73,5,13.18,clear sky
660,Ferkessedougou,CI,9.6,-5.2,72.01,84,100,4.72,overcast clouds
661,Knysna,ZA,-34.0363,23.0471,53.4,59,56,5.57,broken clouds
662,Great Bend,US,38.3645,-98.7648,83.03,48,0,5.75,clear sky
663,Savonlinna,FI,61.8699,28.88,64.45,88,0,4.61,clear sky
664,Yenagoa,NG,4.9247,6.2642,72.93,91,79,3.74,broken clouds
665,Miraflores,MX,19.2167,-98.8083,70.45,79,69,3.42,broken clouds
666,Oyama,JP,36.3,139.8,86.59,53,81,0.29,light rain
667,Zachary,US,30.6485,-91.1565,81.75,85,0,4.61,clear sky
668,Tiznit,MA,29.5833,-9.5,85.8,19,42,7.7,scattered clouds
669,Tari,NG,12.4086,4.4914,78.76,70,71,5.32,broken clouds
670,Svetlyy,RU,54.675,20.1347,66.96,73,34,7.94,scattered clouds
671,Shubarshi,KZ,48.5872,57.1869,80.35,29,95,7.56,overcast clouds
672,Verkhnyaya Inta,RU,65.9811,60.3094,49.44,65,29,11.05,scattered clouds
673,Mabaruma,GY,8.2,-59.7833,74.19,98,100,3.42,overcast clouds
674,Ponta Delgada,PT,37.7333,-25.6667,69.49,88,20,3.44,few clouds
675,Dharchula,IN,29.85,80.5333,80.62,77,95,4.63,overcast clouds
676,Marsh Harbour,BS,26.5412,-77.0636,82.8,74,1,16.8,clear sky
677,Milkovo,RU,54.7167,158.6167,75.2,50,43,8.1,scattered clouds
678,Miranda De Ebro,ES,42.6865,-2.947,66.65,86,97,3.67,overcast clouds
679,Iquitos,PE,-3.7481,-73.2472,73.44,100,75,2.3,broken clouds
680,Wanning,CN,18.8003,110.3967,86.94,69,20,6.44,few clouds
681,Campbell River,CA,50.0163,-125.2446,72.93,56,75,3.44,broken clouds
682,Bac Lieu,VN,9.285,105.7244,85.01,65,30,3.09,scattered clouds
683,Grand Bank,CA,47.0999,-55.765,59.99,88,3,6.96,clear sky
684,Druzhba,UA,52.0428,33.9453,56.5,94,58,11.81,broken clouds
685,Ginir,ET,7.1333,40.7,56.73,78,65,8.88,broken clouds
686,Agadez,NE,19.75,10.25,85.21,22,100,4.14,overcast clouds
687,Launceston,AU,-41.45,147.1667,56.84,65,40,14.97,scattered clouds
688,Kungalv,SE,57.871,11.9805,66.67,91,35,6.26,scattered clouds
689,Ocnita,RO,44.9833,25.55,66.11,99,0,4.63,clear sky
690,Hervey Bay,AU,-25.2986,152.8535,62.76,91,100,25.86,moderate rain
691,Maltahohe,NA,-24.8333,16.9833,46.83,44,0,3.74,clear sky
692,Tamandare,BR,-8.7597,-35.1047,73.2,90,99,5.99,overcast clouds
693,Patacamaya,BO,-17.2333,-67.9167,41.31,38,12,7.27,few clouds
694,Yakeshi,CN,49.2833,120.7333,83.95,43,3,4.14,clear sky
695,Gbadolite,CD,4.2833,21.0167,70.3,98,100,1.9,light rain
696,Aripuana,BR,-9.1667,-60.6333,72.9,57,1,1.03,clear sky
697,Talara,PE,-4.5772,-81.2719,63.86,84,53,10.56,broken clouds
698,Birobidzhan,RU,48.8,132.95,71.74,76,63,4.34,broken clouds
699,Awbari,LY,26.5921,12.7805,75.97,33,0,7.54,clear sky
